bioma,estado,mes_nome,mes_numero,ano,area_queimada_ha
Amazônia,Roraima,Setembro,9,2020,3026.955050280757
Amazônia,Roraima,Setembro,9,2021,15149.876905798345
Amazônia,Roraima,Setembro,9,2022,10599.86064568481
Amazônia,Roraima,Setembro,9,2023,45445.30912504869
Amazônia,Tocantins,Abril,4,2019,19.39868314208984
Amazônia,Tocantins,Abril,4,2020,31.106049926757798
Amazônia,Tocantins,Abril,4,2021,60.73369555053715
Amazônia,Tocantins,Abril,4,2022,213.1622648010257
Amazônia,Tocantins,Abril,4,2023,173.65062393798775
Amazônia,Tocantins,Agosto,8,2019,10197.782520165827
Amazônia,Tocantins,Agosto,8,2020,6368.018720989973
Amazônia,Tocantins,Agosto,8,2021,4393.98997463379
Amazônia,Tocantins,Agosto,8,2022,7100.682443676739
Amazônia,Tocantins,Agosto,8,2023,2201.3106723571823
Amazônia,Tocantins,Dezembro,12,2019,921.3547230102527
Amazônia,Tocantins,Dezembro,12,2020,1426.7655038513205
Amazônia,Tocantins,Dezembro,12,2021,87.20857938842768
Amazônia,Tocantins,Dezembro,12,2022,347.05413156738257
Amazônia,Tocantins,Dezembro,12,2023,842.2748962585471
Amazônia,Tocantins,Fevereiro,2,2019,79.23828094482418
Amazônia,Tocantins,Fevereiro,2,2020,77.96212909545895
Amazônia,Tocantins,Fevereiro,2,2021,71.21267696533197
Amazônia,Tocantins,Fevereiro,2,2022,172.07227788085964
Amazônia,Tocantins,Fevereiro,2,2023,197.7959556274416
Amazônia,Tocantins,Janeiro,1,2019,768.3002084106455
Amazônia,Tocantins,Janeiro,1,2020,77.70467238769535
Amazônia,Tocantins,Janeiro,1,2021,1511.543161950678
Amazônia,Tocantins,Janeiro,1,2022,139.85570482177704
Amazônia,Tocantins,Janeiro,1,2023,242.5121996154783
Amazônia,Tocantins,Julho,7,2019,1647.8679408203147
Amazônia,Tocantins,Julho,7,2020,1070.6194929687504
Amazônia,Tocantins,Julho,7,2021,1489.7472637268068
Amazônia,Tocantins,Julho,7,2022,2088.4968481628466
Amazônia,Tocantins,Julho,7,2023,1637.9642452453636
Amazônia,Tocantins,Junho,6,2019,424.31579119873106
Amazônia,Tocantins,Junho,6,2020,726.0103146484379
Amazônia,Tocantins,Junho,6,2021,49.32587303466792
Amazônia,Tocantins,Junho,6,2022,2461.830584313964
Amazônia,Tocantins,Junho,6,2023,565.5299950317385
Amazônia,Tocantins,Maio,5,2019,103.70087355346676
Amazônia,Tocantins,Maio,5,2020,370.6178042053221
Amazônia,Tocantins,Maio,5,2021,335.94064854736285
Amazônia,Tocantins,Maio,5,2022,616.7606992675783
Amazônia,Tocantins,Maio,5,2023,205.2106435852039
Amazônia,Tocantins,Março,3,2019,1.855249096679687
Amazônia,Tocantins,Março,3,2020,110.0980119995118
Amazônia,Tocantins,Março,3,2021,71.17799910888674
Amazônia,Tocantins,Março,3,2022,120.07767710571282
Amazônia,Tocantins,Março,3,2023,19.236811694335934
Amazônia,Tocantins,Novembro,11,2019,6097.0898236449875
Amazônia,Tocantins,Novembro,11,2020,168.76562448120123
Amazônia,Tocantins,Novembro,11,2021,239.0134918518064
Amazônia,Tocantins,Novembro,11,2022,6542.129144250514
Amazônia,Tocantins,Novembro,11,2023,3875.757598974604
Amazônia,Tocantins,Outubro,10,2019,2288.87686902466
Amazônia,Tocantins,Outubro,10,2020,25639.514098858614
Amazônia,Tocantins,Outubro,10,2021,2890.3160503967233
Amazônia,Tocantins,Outubro,10,2022,20822.325236261022
Amazônia,Tocantins,Outubro,10,2023,5408.118002813722
Amazônia,Tocantins,Setembro,9,2019,10045.246374560564
Amazônia,Tocantins,Setembro,9,2020,55140.80777365219
Amazônia,Tocantins,Setembro,9,2021,2851.745013928218
Amazônia,Tocantins,Setembro,9,2022,5640.892283044431
Amazônia,Tocantins,Setembro,9,2023,12927.384898181157
Cerrado,Bahia,Abril,4,2019,971.0935234130854
Cerrado,Bahia,Abril,4,2020,569.2370071166994
Cerrado,Bahia,Abril,4,2021,1162.4530433593786
Cerrado,Bahia,Abril,4,2022,3660.855295440675
Cerrado,Bahia,Abril,4,2023,1011.0268947265641
Cerrado,Bahia,Agosto,8,2019,18863.74764089349
Cerrado,Bahia,Agosto,8,2020,15078.573805334448
Cerrado,Bahia,Agosto,8,2021,75196.45157653202
Cerrado,Bahia,Agosto,8,2022,22218.353945831313
Cerrado,Bahia,Agosto,8,2023,13092.43054998173
Cerrado,Bahia,Dezembro,12,2019,18091.544413024698
Cerrado,Bahia,Dezembro,12,2020,21314.094679516482
Cerrado,Bahia,Dezembro,12,2021,381.49257687378156
Cerrado,Bahia,Dezembro,12,2022,909.5890279052746
Cerrado,Bahia,Dezembro,12,2023,32548.508721350066
Cerrado,Bahia,Fevereiro,2,2019,2828.2336439575233
Cerrado,Bahia,Fevereiro,2,2020,380.48246739501917
Cerrado,Bahia,Fevereiro,2,2021,730.4151126525902
Cerrado,Bahia,Fevereiro,2,2022,671.05807111206
Cerrado,Bahia,Fevereiro,2,2023,677.1391313903822
Cerrado,Bahia,Janeiro,1,2019,3560.2856703247144
Cerrado,Bahia,Janeiro,1,2020,10289.187394726574
Cerrado,Bahia,Janeiro,1,2021,11875.897271881237
Cerrado,Bahia,Janeiro,1,2022,1236.7743701660156
Cerrado,Bahia,Janeiro,1,2023,293.6307233398438
Cerrado,Bahia,Julho,7,2019,6674.057327941883
Cerrado,Bahia,Julho,7,2020,9776.605967047062
Cerrado,Bahia,Julho,7,2021,15369.835818548594
Cerrado,Bahia,Julho,7,2022,14645.524335363785
Cerrado,Bahia,Julho,7,2023,14235.490185235572
Cerrado,Bahia,Junho,6,2019,3940.2075049194327
Cerrado,Bahia,Junho,6,2020,2656.783789855958
Cerrado,Bahia,Junho,6,2021,7186.4070327758845
Cerrado,Bahia,Junho,6,2022,6111.02735465088
Cerrado,Bahia,Junho,6,2023,4641.330395861802
Cerrado,Bahia,Maio,5,2019,1217.1289441894517
Cerrado,Bahia,Maio,5,2020,1194.1595949401878
Cerrado,Bahia,Maio,5,2021,4218.775978186042
Cerrado,Bahia,Maio,5,2022,8693.175577398684
Cerrado,Bahia,Maio,5,2023,3351.330498333735
Cerrado,Bahia,Março,3,2019,146.71052611083985
Cerrado,Bahia,Março,3,2020,79.66054429321287
Cerrado,Bahia,Março,3,2021,1491.5372305419917
Cerrado,Bahia,Março,3,2022,1016.0325471435541
Cerrado,Bahia,Março,3,2023,716.9520489746088
Cerrado,Bahia,Novembro,11,2019,27282.91818296509
Cerrado,Bahia,Novembro,11,2020,33462.3247723329
Cerrado,Bahia,Novembro,11,2021,30112.974729504418
Cerrado,Bahia,Novembro,11,2022,3941.162764880372
Cerrado,Bahia,Novembro,11,2023,35993.942252301
Cerrado,Bahia,Outubro,10,2019,115870.43408320326
Cerrado,Bahia,Outubro,10,2020,180421.32227186364
Cerrado,Bahia,Outubro,10,2021,315606.4750918496
Cerrado,Bahia,Outubro,10,2022,233973.77208662193
Cerrado,Bahia,Outubro,10,2023,151181.4101295339
Cerrado,Bahia,Setembro,9,2019,90041.36006726246
Cerrado,Bahia,Setembro,9,2020,56671.78616837113
Cerrado,Bahia,Setembro,9,2021,303283.1732845079
Cerrado,Bahia,Setembro,9,2022,88434.93506336008
Cerrado,Bahia,Setembro,9,2023,66006.81139364633
Cerrado,Distrito Federal,Abril,4,2019,14.82129427490231
Cerrado,Distrito Federal,Abril,4,2020,69.20444714965814
Cerrado,Distrito Federal,Abril,4,2021,12.580927905273434
Cerrado,Distrito Federal,Abril,4,2022,176.7114099914551
Cerrado,Distrito Federal,Abril,4,2023,0.7750252563476562
Cerrado,Distrito Federal,Agosto,8,2019,2059.3617435058586
Cerrado,Distrito Federal,Agosto,8,2020,1758.361127929687
Cerrado,Distrito Federal,Agosto,8,2021,2158.3103045532234
Cerrado,Distrito Federal,Agosto,8,2022,6654.9389791564945
Cerrado,Distrito Federal,Agosto,8,2023,2055.3878812255875
Cerrado,Distrito Federal,Dezembro,12,2019,41.371514916992126
Cerrado,Distrito Federal,Dezembro,12,2021,6.635554840087888
Cerrado,Distrito Federal,Dezembro,12,2022,10.685137561035152
Cerrado,Distrito Federal,Dezembro,12,2023,46.19049975585943
Cerrado,Distrito Federal,Fevereiro,2,2019,59.90016553955083
Cerrado,Distrito Federal,Fevereiro,2,2020,10.518918951416005
Cerrado,Distrito Federal,Fevereiro,2,2021,5.249748754882811
Cerrado,Distrito Federal,Fevereiro,2,2022,18.87004652709961
Cerrado,Distrito Federal,Fevereiro,2,2023,63.07511035766603
Cerrado,Distrito Federal,Janeiro,1,2019,28.602508282470716
Cerrado,Distrito Federal,Janeiro,1,2021,11.708404675292963
Cerrado,Distrito Federal,Janeiro,1,2022,6.892625225830077
Cerrado,Distrito Federal,Janeiro,1,2023,15.16823076171878
Cerrado,Distrito Federal,Julho,7,2019,2004.2889955383305
Cerrado,Distrito Federal,Julho,7,2020,764.2076627502439
Cerrado,Distrito Federal,Julho,7,2021,1192.98555215454
Cerrado,Distrito Federal,Julho,7,2022,2700.607041680906
Cerrado,Distrito Federal,Julho,7,2023,280.26505477905243
Cerrado,Distrito Federal,Junho,6,2019,322.97669189453103
Cerrado,Distrito Federal,Junho,6,2020,301.5408297302241
Cerrado,Distrito Federal,Junho,6,2021,1936.2470765930204
Cerrado,Distrito Federal,Junho,6,2022,1341.6867875793478
Cerrado,Distrito Federal,Junho,6,2023,561.9634398559568
Cerrado,Distrito Federal,Maio,5,2019,85.95673717041014
Cerrado,Distrito Federal,Maio,5,2020,1541.9395403076155
Cerrado,Distrito Federal,Maio,5,2021,324.77444339599566
Cerrado,Distrito Federal,Maio,5,2022,993.5732867858843
Cerrado,Distrito Federal,Maio,5,2023,272.1054914245604
Cerrado,Distrito Federal,Março,3,2019,38.19057442016609
Cerrado,Distrito Federal,Março,3,2020,2.5852632995605482
Cerrado,Distrito Federal,Março,3,2021,62.7034267944336
Cerrado,Distrito Federal,Março,3,2023,1.982361346435547
Cerrado,Distrito Federal,Novembro,11,2019,140.12850036010727
Cerrado,Distrito Federal,Novembro,11,2020,31.535738031005916
Cerrado,Distrito Federal,Novembro,11,2021,33.26025113525391
Cerrado,Distrito Federal,Novembro,11,2022,27.05489151611329
Cerrado,Distrito Federal,Novembro,11,2023,399.58181857299695
Cerrado,Distrito Federal,Outubro,10,2019,5937.969203143317
Cerrado,Distrito Federal,Outubro,10,2020,4217.410086572266
Cerrado,Distrito Federal,Outubro,10,2021,4128.346579254158
Cerrado,Distrito Federal,Outubro,10,2022,5336.13531834716
Cerrado,Distrito Federal,Outubro,10,2023,136.31743536987318
Cerrado,Distrito Federal,Setembro,9,2019,5325.943573095697
Cerrado,Distrito Federal,Setembro,9,2020,2547.482921099857
Cerrado,Distrito Federal,Setembro,9,2021,11683.614308673124
Cerrado,Distrito Federal,Setembro,9,2022,9933.810530065946
Cerrado,Distrito Federal,Setembro,9,2023,1417.756054315185
Cerrado,Goiás,Abril,4,2019,994.2211293518069
Cerrado,Goiás,Abril,4,2020,4605.084506152355
Cerrado,Goiás,Abril,4,2021,5786.604527923579
Cerrado,Goiás,Abril,4,2022,2022.9588771423319
Cerrado,Goiás,Abril,4,2023,9582.711970965714
Cerrado,Goiás,Agosto,8,2019,59184.40464683218
Cerrado,Goiás,Agosto,8,2020,37152.45052307747
Cerrado,Goiás,Agosto,8,2021,88810.23646784667
Cerrado,Goiás,Agosto,8,2022,65953.78678628546
Cerrado,Goiás,Agosto,8,2023,42897.65518932509
Cerrado,Goiás,Dezembro,12,2019,4001.4971318481225
Cerrado,Goiás,Dezembro,12,2020,5049.991402471934
Cerrado,Goiás,Dezembro,12,2021,4106.450245605474
Cerrado,Goiás,Dezembro,12,2022,603.8486608337403
Cerrado,Goiás,Dezembro,12,2023,10286.192677508552
Cerrado,Goiás,Fevereiro,2,2019,2260.7837818725475
Cerrado,Goiás,Fevereiro,2,2020,677.4107318603519
Cerrado,Goiás,Fevereiro,2,2021,1300.4958338684064
Cerrado,Goiás,Fevereiro,2,2022,1156.4395712951655
Cerrado,Goiás,Fevereiro,2,2023,3409.5585203613036
Cerrado,Goiás,Janeiro,1,2019,2050.8584125976104
Cerrado,Goiás,Janeiro,1,2020,602.0483096862796
Cerrado,Goiás,Janeiro,1,2021,2311.009129504396
Cerrado,Goiás,Janeiro,1,2022,1049.9898881103527
Cerrado,Goiás,Janeiro,1,2023,269.4495023986818
Cerrado,Goiás,Julho,7,2019,30990.604618810932
Cerrado,Goiás,Julho,7,2020,19917.752420617668
Cerrado,Goiás,Julho,7,2021,55316.82140296535
Cerrado,Goiás,Julho,7,2022,46703.105505041305
Cerrado,Goiás,Julho,7,2023,19658.49162547613
Cerrado,Goiás,Junho,6,2019,12582.951593103026
Cerrado,Goiás,Junho,6,2020,11599.168969256603
Cerrado,Goiás,Junho,6,2021,19030.226135052515
Cerrado,Goiás,Junho,6,2022,21786.88971463016
Cerrado,Goiás,Junho,6,2023,18774.947860601787
Cerrado,Goiás,Maio,5,2019,4756.6623659790075
Cerrado,Goiás,Maio,5,2020,6330.041824267581
Cerrado,Goiás,Maio,5,2021,3661.6550642211855
Cerrado,Goiás,Maio,5,2022,15335.909254785023
Cerrado,Goiás,Maio,5,2023,8716.8081687622
Cerrado,Goiás,Março,3,2019,3882.4375476379396
Cerrado,Goiás,Março,3,2020,1049.0704473388676
Cerrado,Goiás,Março,3,2021,4429.187651971428
Cerrado,Goiás,Março,3,2022,3128.9531524108825
Cerrado,Goiás,Março,3,2023,5038.878407952878
Cerrado,Goiás,Novembro,11,2019,24424.725201794437
Cerrado,Goiás,Novembro,11,2020,11990.138793084721
Cerrado,Goiás,Novembro,11,2021,6808.873634979209
Cerrado,Goiás,Novembro,11,2022,7434.6163946228
Cerrado,Goiás,Novembro,11,2023,21892.46704006953
Cerrado,Goiás,Outubro,10,2019,293160.4182963277
Cerrado,Goiás,Outubro,10,2020,176336.90057291652
Cerrado,Goiás,Outubro,10,2021,104214.37242726401
Cerrado,Goiás,Outubro,10,2022,119477.69564263916
Cerrado,Goiás,Outubro,10,2023,27226.51129545895
Cerrado,Goiás,Setembro,9,2019,310186.6534045735
Cerrado,Goiás,Setembro,9,2020,115455.71137732716
Cerrado,Goiás,Setembro,9,2021,386188.68469736003
Cerrado,Goiás,Setembro,9,2022,105300.72597575109
Cerrado,Goiás,Setembro,9,2023,81563.57848083478
Cerrado,Maranhão,Abril,4,2019,5488.642449346923
Cerrado,Maranhão,Abril,4,2020,4216.236908038332
Cerrado,Maranhão,Abril,4,2021,3772.8429868103035
Cerrado,Maranhão,Abril,4,2022,3987.8299157592796
Cerrado,Maranhão,Abril,4,2023,1439.1442410888667
Cerrado,Maranhão,Agosto,8,2019,358223.73243956186
Cerrado,Maranhão,Agosto,8,2020,148188.9890453237
Cerrado,Maranhão,Agosto,8,2021,352277.560539174
Cerrado,Maranhão,Agosto,8,2022,396522.1144239923
Cerrado,Maranhão,Agosto,8,2023,175626.90142702626
Cerrado,Maranhão,Dezembro,12,2019,47083.26037993764
Cerrado,Maranhão,Dezembro,12,2020,11649.797201776106
Cerrado,Maranhão,Dezembro,12,2021,2342.8271819580086
Cerrado,Maranhão,Dezembro,12,2022,26270.00096873169
Cerrado,Maranhão,Dezembro,12,2023,84657.93803710322
Cerrado,Maranhão,Fevereiro,2,2019,1442.4737620361354
Cerrado,Maranhão,Fevereiro,2,2020,2186.8786110351566
Cerrado,Maranhão,Fevereiro,2,2021,4083.5772079711896
Cerrado,Maranhão,Fevereiro,2,2022,4192.888585363781
Cerrado,Maranhão,Fevereiro,2,2023,1317.8262320922859
Cerrado,Maranhão,Janeiro,1,2019,20545.577279480014
Cerrado,Maranhão,Janeiro,1,2020,4598.506486077883
Cerrado,Maranhão,Janeiro,1,2021,17426.291775158672
Cerrado,Maranhão,Janeiro,1,2022,5317.34352402954
Cerrado,Maranhão,Janeiro,1,2023,6787.634633917229
Cerrado,Maranhão,Julho,7,2019,205162.84951437457
Cerrado,Maranhão,Julho,7,2020,87549.8826377919
Cerrado,Maranhão,Julho,7,2021,91527.0744565308
Cerrado,Maranhão,Julho,7,2022,108112.48670479073
Cerrado,Maranhão,Julho,7,2023,204124.02387891186
Cerrado,Maranhão,Junho,6,2019,48040.20366928702
Cerrado,Maranhão,Junho,6,2020,52543.14969668574
Cerrado,Maranhão,Junho,6,2021,38210.920659997595
Cerrado,Maranhão,Junho,6,2022,89315.03708406363
Cerrado,Maranhão,Junho,6,2023,90186.67517782073
Cerrado,Maranhão,Maio,5,2019,12364.525339935279
Cerrado,Maranhão,Maio,5,2020,9168.580366741917
Cerrado,Maranhão,Maio,5,2021,8697.004367529296
Cerrado,Maranhão,Maio,5,2022,17538.30764580688
Cerrado,Maranhão,Maio,5,2023,21680.773707824705
Cerrado,Maranhão,Março,3,2019,1616.527356414795
Cerrado,Maranhão,Março,3,2020,1838.501551617433
Cerrado,Maranhão,Março,3,2021,2168.895356402588
Cerrado,Maranhão,Março,3,2022,1034.0814491699239
Cerrado,Maranhão,Março,3,2023,978.8545915649408
Cerrado,Maranhão,Novembro,11,2019,109291.41967138658
Cerrado,Maranhão,Novembro,11,2020,68620.79634541017
Cerrado,Maranhão,Novembro,11,2021,26950.75477735601
Cerrado,Maranhão,Novembro,11,2022,73779.49464697912
Cerrado,Maranhão,Novembro,11,2023,101628.33363075578
Cerrado,Maranhão,Outubro,10,2019,325051.2140786626
Cerrado,Maranhão,Outubro,10,2020,545214.7208777609
Cerrado,Maranhão,Outubro,10,2021,112693.06722607944
Cerrado,Maranhão,Outubro,10,2022,354321.5698051587
Cerrado,Maranhão,Outubro,10,2023,398413.7531799425
Cerrado,Maranhão,Setembro,9,2019,499176.12410880986
Cerrado,Maranhão,Setembro,9,2020,620283.4085640704
Cerrado,Maranhão,Setembro,9,2021,224435.04617280883
Cerrado,Maranhão,Setembro,9,2022,485687.04625796917
Cerrado,Maranhão,Setembro,9,2023,484122.8166064375
Cerrado,Mato Grosso,Abril,4,2019,5284.376107617187
Cerrado,Mato Grosso,Abril,4,2020,7963.858984985315
Cerrado,Mato Grosso,Abril,4,2021,2674.37919659424
Cerrado,Mato Grosso,Abril,4,2022,13608.898558654777
Cerrado,Mato Grosso,Abril,4,2023,1567.098548474121
Cerrado,Mato Grosso,Agosto,8,2019,401150.3256983927
Cerrado,Mato Grosso,Agosto,8,2020,275610.0879759449
Cerrado,Mato Grosso,Agosto,8,2021,311596.42025478516
Cerrado,Mato Grosso,Agosto,8,2022,248787.28229257243
Cerrado,Mato Grosso,Agosto,8,2023,188592.7533286134
Cerrado,Mato Grosso,Dezembro,12,2019,4216.030654913334
Cerrado,Mato Grosso,Dezembro,12,2020,37531.32832504934
Cerrado,Mato Grosso,Dezembro,12,2021,589.9918813171383
Cerrado,Mato Grosso,Dezembro,12,2022,2985.9828266174263
Cerrado,Mato Grosso,Dezembro,12,2023,16027.716926153396
Cerrado,Mato Grosso,Fevereiro,2,2019,1479.3489987609828
Cerrado,Mato Grosso,Fevereiro,2,2020,859.8949897949223
Cerrado,Mato Grosso,Fevereiro,2,2021,1039.216677154541
Cerrado,Mato Grosso,Fevereiro,2,2022,773.1522298522942
Cerrado,Mato Grosso,Fevereiro,2,2023,655.081888110351
Cerrado,Mato Grosso,Janeiro,1,2019,3520.334539544679
Cerrado,Mato Grosso,Janeiro,1,2020,1577.862526019287
Cerrado,Mato Grosso,Janeiro,1,2021,3203.626832922367
Cerrado,Mato Grosso,Janeiro,1,2022,1499.9296719848642
Cerrado,Mato Grosso,Janeiro,1,2023,1033.0541803710948
Cerrado,Mato Grosso,Julho,7,2019,104745.90169243797
Cerrado,Mato Grosso,Julho,7,2020,103321.42072139164
Cerrado,Mato Grosso,Julho,7,2021,134965.18938189695
Cerrado,Mato Grosso,Julho,7,2022,119928.48896600965
Cerrado,Mato Grosso,Julho,7,2023,79436.94541704131
Cerrado,Mato Grosso,Junho,6,2019,131147.88531274936
Cerrado,Mato Grosso,Junho,6,2020,36078.24885151976
Cerrado,Mato Grosso,Junho,6,2021,40055.933242297506
Cerrado,Mato Grosso,Junho,6,2022,133228.3553994521
Cerrado,Mato Grosso,Junho,6,2023,41137.157907354565
Cerrado,Mato Grosso,Maio,5,2019,39464.129611059354
Cerrado,Mato Grosso,Maio,5,2020,25671.2448450989
Cerrado,Mato Grosso,Maio,5,2021,14329.956915075692
Cerrado,Mato Grosso,Maio,5,2022,12840.777220208674
Cerrado,Mato Grosso,Maio,5,2023,6284.600498339843
Cerrado,Mato Grosso,Março,3,2019,2085.6485469665577
Cerrado,Mato Grosso,Março,3,2020,2939.7946136413625
Cerrado,Mato Grosso,Março,3,2021,2043.7031085815377
Cerrado,Mato Grosso,Março,3,2022,1295.5115044250495
Cerrado,Mato Grosso,Março,3,2023,816.3568206787111
Cerrado,Mato Grosso,Novembro,11,2019,59579.79784094744
Cerrado,Mato Grosso,Novembro,11,2020,66542.64320299696
Cerrado,Mato Grosso,Novembro,11,2021,2102.5525418823245
Cerrado,Mato Grosso,Novembro,11,2022,69712.80271690158
Cerrado,Mato Grosso,Novembro,11,2023,110192.93490966296
Cerrado,Mato Grosso,Outubro,10,2019,386250.15828641376
Cerrado,Mato Grosso,Outubro,10,2020,984755.7238098796
Cerrado,Mato Grosso,Outubro,10,2021,312292.74955468153
Cerrado,Mato Grosso,Outubro,10,2022,603209.964240573
Cerrado,Mato Grosso,Outubro,10,2023,260976.86517229304
Cerrado,Mato Grosso,Setembro,9,2019,1468287.589147738
Cerrado,Mato Grosso,Setembro,9,2020,1190751.7239958588
Cerrado,Mato Grosso,Setembro,9,2021,940534.0873022574
Cerrado,Mato Grosso,Setembro,9,2022,806749.6042530711
Cerrado,Mato Grosso,Setembro,9,2023,256602.88934924992
Cerrado,Mato Grosso do Sul,Abril,4,2019,291.0598343322754
Cerrado,Mato Grosso do Sul,Abril,4,2020,5174.364713806148
Cerrado,Mato Grosso do Sul,Abril,4,2021,1714.7114620422371
Cerrado,Mato Grosso do Sul,Abril,4,2022,3228.6458999084593
Cerrado,Mato Grosso do Sul,Abril,4,2023,1018.3470225219799
Cerrado,Mato Grosso do Sul,Agosto,8,2019,21485.921825689693
Cerrado,Mato Grosso do Sul,Agosto,8,2020,20230.60865070191
Cerrado,Mato Grosso do Sul,Agosto,8,2021,20018.12820405881
Cerrado,Mato Grosso do Sul,Agosto,8,2022,12471.244916973754
Cerrado,Mato Grosso do Sul,Agosto,8,2023,8694.396045483383
Cerrado,Mato Grosso do Sul,Dezembro,12,2019,169.6922569641114
Cerrado,Mato Grosso do Sul,Dezembro,12,2020,1536.7065188415525
Cerrado,Mato Grosso do Sul,Dezembro,12,2021,703.04033493042
Cerrado,Mato Grosso do Sul,Dezembro,12,2022,273.0287242797851
Cerrado,Mato Grosso do Sul,Dezembro,12,2023,657.0608812194814
Cerrado,Mato Grosso do Sul,Fevereiro,2,2019,771.5519800781263
Cerrado,Mato Grosso do Sul,Fevereiro,2,2020,41.42907582397462
Cerrado,Mato Grosso do Sul,Fevereiro,2,2021,864.9227525146499
Cerrado,Mato Grosso do Sul,Fevereiro,2,2022,17343.92235243529
Cerrado,Mato Grosso do Sul,Fevereiro,2,2023,261.67462861328096
Cerrado,Mato Grosso do Sul,Janeiro,1,2019,392.85088482055664
Cerrado,Mato Grosso do Sul,Janeiro,1,2020,25.14809679565432
Cerrado,Mato Grosso do Sul,Janeiro,1,2021,20.816949652099588
Cerrado,Mato Grosso do Sul,Janeiro,1,2022,515.6925549072265
Cerrado,Mato Grosso do Sul,Janeiro,1,2023,156.68994478759765
Cerrado,Mato Grosso do Sul,Julho,7,2019,8432.941364868164
Cerrado,Mato Grosso do Sul,Julho,7,2020,4405.505706750467
Cerrado,Mato Grosso do Sul,Julho,7,2021,9520.456561480683
Cerrado,Mato Grosso do Sul,Julho,7,2022,7102.856416156013
Cerrado,Mato Grosso do Sul,Julho,7,2023,8183.757611462411
Cerrado,Mato Grosso do Sul,Junho,6,2019,7412.050029785156
Cerrado,Mato Grosso do Sul,Junho,6,2020,1516.9358302856444
Cerrado,Mato Grosso do Sul,Junho,6,2021,11011.05494568478
Cerrado,Mato Grosso do Sul,Junho,6,2022,4797.501253057869
Cerrado,Mato Grosso do Sul,Junho,6,2023,8643.440504052733
Cerrado,Mato Grosso do Sul,Maio,5,2019,1813.389889630128
Cerrado,Mato Grosso do Sul,Maio,5,2020,4575.546789990236
Cerrado,Mato Grosso do Sul,Maio,5,2021,1162.1222330688481
Cerrado,Mato Grosso do Sul,Maio,5,2022,2123.2111883544935
Cerrado,Mato Grosso do Sul,Maio,5,2023,8372.645218780504
Cerrado,Mato Grosso do Sul,Março,3,2019,3888.1624401855433
Cerrado,Mato Grosso do Sul,Março,3,2020,1631.7538529602061
Cerrado,Mato Grosso do Sul,Março,3,2021,4267.857498522946
Cerrado,Mato Grosso do Sul,Março,3,2022,1792.2450366027826
Cerrado,Mato Grosso do Sul,Março,3,2023,5393.844677264397
Cerrado,Mato Grosso do Sul,Novembro,11,2019,1863.3212384033209
Cerrado,Mato Grosso do Sul,Novembro,11,2020,1739.6575559692321
Cerrado,Mato Grosso do Sul,Novembro,11,2021,2253.242432830809
Cerrado,Mato Grosso do Sul,Novembro,11,2022,2665.093956414797
Cerrado,Mato Grosso do Sul,Novembro,11,2023,1001.2073990051275
Cerrado,Mato Grosso do Sul,Outubro,10,2019,3525.858253991701
Cerrado,Mato Grosso do Sul,Outubro,10,2020,7530.094029827878
Cerrado,Mato Grosso do Sul,Outubro,10,2021,3823.226688891598
Cerrado,Mato Grosso do Sul,Outubro,10,2022,6276.331837292489
Cerrado,Mato Grosso do Sul,Outubro,10,2023,4857.922396295152
Cerrado,Mato Grosso do Sul,Setembro,9,2019,19842.227953564394
Cerrado,Mato Grosso do Sul,Setembro,9,2020,31287.743744879346
Cerrado,Mato Grosso do Sul,Setembro,9,2021,76008.60118502141
Cerrado,Mato Grosso do Sul,Setembro,9,2022,443.60988535766796
Cerrado,Mato Grosso do Sul,Setembro,9,2023,4865.109359393314
Cerrado,Minas Gerais,Abril,4,2019,1492.5367296081542
Cerrado,Minas Gerais,Abril,4,2020,2474.7333334838895
Cerrado,Minas Gerais,Abril,4,2021,5142.288611877441
Cerrado,Minas Gerais,Abril,4,2022,2828.0198539306616
Cerrado,Minas Gerais,Abril,4,2023,3549.4143356323343
Cerrado,Minas Gerais,Agosto,8,2019,32069.50939058227
Cerrado,Minas Gerais,Agosto,8,2020,48813.384779967695
Cerrado,Minas Gerais,Agosto,8,2021,50010.86401901836
Cerrado,Minas Gerais,Agosto,8,2022,14264.888943823233
Cerrado,Minas Gerais,Agosto,8,2023,28620.515453338696
Cerrado,Minas Gerais,Dezembro,12,2019,3126.40942196655
Cerrado,Minas Gerais,Dezembro,12,2020,1737.2398844726558
Cerrado,Minas Gerais,Dezembro,12,2021,1476.2324063232427
Cerrado,Minas Gerais,Dezembro,12,2022,513.4552987182622
Cerrado,Minas Gerais,Dezembro,12,2023,8380.552865899665
Cerrado,Minas Gerais,Fevereiro,2,2019,358.84049553833
Cerrado,Minas Gerais,Fevereiro,2,2020,246.52360139770502
Cerrado,Minas Gerais,Fevereiro,2,2021,371.9613950317383
Cerrado,Minas Gerais,Fevereiro,2,2022,111.4115149780274
Cerrado,Minas Gerais,Fevereiro,2,2023,487.736963104248
Cerrado,Minas Gerais,Janeiro,1,2019,4424.687769396966
Cerrado,Minas Gerais,Janeiro,1,2020,3523.868963623047
Cerrado,Minas Gerais,Janeiro,1,2021,1172.5967686950678
Cerrado,Minas Gerais,Janeiro,1,2022,949.870466619875
Cerrado,Minas Gerais,Janeiro,1,2023,143.0781411743166
Cerrado,Minas Gerais,Julho,7,2019,8505.115268463142
